fish_table_id,anem_table_id,fish_spp,sample_id,recap,tag_id,color,sex,size,fish_obs_time,dive_table_id,anem_obs,anem_obs_time,anem_id,old_anem_id,anem_spp,anem_dia,dive_type,date,site,gps,gen_id,fish_indiv,ligation_id,time_date,lat,lon
3278,8946,APCL,NA,Y,982000411818447,YP,F,8.9,08:28:00,469,2076,08:20:45,2664,NA,HECR,30,R,2017-06-13,Gabas,5,NA,1983,NA,2017-06-13 00:20:45,10.727160349475,124.79330703385
3281,8948,APCL,NA,Y,986112100172380,O,M,7.7,08:45:00,469,1286,08:46:15,2271,NA,HECR,30,R,2017-06-13,Gabas,5,NA,986112100172380,NA,2017-06-13 00:46:15,10.728293436125,124.793443512175
3282,8948,APCL,NA,Y,985153000407469,YP,F,8.2,08:47:00,469,1286,08:46:15,2271,NA,HECR,30,R,2017-06-13,Gabas,5,NA,985153000407469,NA,2017-06-13 00:46:15,10.728293436125,124.793443512175
3284,8950,APCL,NA,Y,982000411818634,YP,F,8.4,08:55:00,469,2080,08:54:46,2668,NA,HECR,35,R,2017-06-13,Gabas,5,NA,2752,NA,2017-06-13 00:54:46,10.72816965635,124.7933630459
3285,8907,APCL,NA,Y,985153000402736,O,M,9.4,09:44:00,467,782,09:38:05,2309,NA,HECR,NA,R,2017-06-13,Visca,5,NA,985153000402736,NA,2017-06-13 01:38:05,10.74382080695,124.78654038625
3287,8907,APCL,NA,Y,985153000375761,YP,F,9.9,09:47:00,467,782,09:38:05,2309,NA,HECR,NA,R,2017-06-13,Visca,5,NA,2411,NA,2017-06-13 01:38:05,10.74382080695,124.78654038625
3290,8907,APCL,NA,Y,985153000373270,O,M,9,09:49:00,467,782,09:38:05,2309,NA,HECR,NA,R,2017-06-13,Visca,5,NA,1022,NA,2017-06-13 01:38:05,10.74382080695,124.78654038625
3291,8907,APCL,NA,Y,982000411818532,O,M,7.2,09:51:00,467,782,09:38:05,2309,NA,HECR,NA,R,2017-06-13,Visca,5,NA,1658,NA,2017-06-13 01:38:05,10.74382080695,124.78654038625
3292,8987,APCL,APCL17_618,N,986112100175107,O,M,8.3,09:16:00,463,2329,09:10:40,2916,NA,STME,40,A,2017-06-15,Haina,5,NA,986112100175107,NA,2017-06-15 01:10:40,10.64097416355,124.7791258176
3293,8987,APCL,APCL17_619,N,986112100174076,YP,F,9.2,09:21:00,463,2329,09:10:40,2916,NA,STME,40,A,2017-06-15,Haina,5,NA,986112100174076,NA,2017-06-15 01:10:40,10.64097416355,124.7791258176
3294,8987,APCL,APCL17_620,N,986112100173208,YR,J,7,09:24:00,463,2329,09:10:40,2916,NA,STME,40,A,2017-06-15,Haina,5,NA,986112100173208,NA,2017-06-15 01:10:40,10.64097416355,124.7791258176
3296,8988,APCL,APCL17_621,N,986112100165834,O,M,8.9,09:30:00,463,2330,09:16:21,2917,NA,HECR,40,A,2017-06-15,Haina,5,NA,986112100165834,NA,2017-06-15 01:16:21,10.64087684965,124.779116094575
3298,8989,APCL,APCL17_622,N,986112100174417,O,M,8.1,09:35:00,463,1396,09:23:01,2919,1396,HECR,60,A,2017-06-15,Haina,5,NA,986112100174417,NA,2017-06-15 01:23:01,10.64092743445,124.779154378925
3299,8989,APCL,APCL17_623,N,986112100164819,YR,J,6.9,09:39:00,463,1396,09:23:01,2919,1396,HECR,60,A,2017-06-15,Haina,5,NA,986112100164819,NA,2017-06-15 01:23:01,10.64092743445,124.779154378925
3301,8991,APCL,APCL17_624,N,986112100172572,O,M,7.7,09:50:00,463,2333,09:46:00,2920,NA,HECR,40,A,2017-06-15,Haina,5,NA,986112100172572,NA,2017-06-15 01:46:00,10.6407870585,124.77930944415
3302,8995,APCL,APCL17_625,N,986112100165007,O,M,8.2,09:59:00,463,2334,09:53:06,2921,NA,HECR,25,A,2017-06-15,Haina,5,NA,986112100165007,NA,2017-06-15 01:53:06,10.640797766425,124.77943332865
3305,8998,APCL,APCL17_627,N,986112100172301,YP,F,9.2,10:09:00,463,1408,10:05:24,2923,NA,HECR,60,A,2017-06-15,Haina,5,NA,986112100172301,NA,2017-06-15 02:05:24,10.64067629165,124.77958122735
3310,9002,APCL,APCL17_629,N,986112100165713,YP,F,9.5,10:22:00,463,443,10:16:57,2925,437,HECR,60,A,2017-06-15,Haina,5,NA,986112100165713,NA,2017-06-15 02:16:57,10.640676983175,124.779828367775
3312,9007,APCL,APCL17_630,N,986112100164178,O,M,7.5,10:42:00,463,2341,10:36:28,2927,NA,HECR,30,A,2017-06-15,Haina,5,NA,986112100164178,NA,2017-06-15 02:36:28,10.640514520925,124.780799180725
3315,9008,APCL,APCL17_631,N,986112100165101,O,M,8.5,10:47:00,463,2342,10:39:32,2928,NA,HECR,30,A,2017-06-15,Haina,5,NA,986112100165101,NA,2017-06-15 02:39:32,10.640523741025,124.7808851581
3317,9010,APCL,APCL17_633,N,986112100163361,YP,F,10,10:58:00,463,1253,10:45:13,2929,1254,HECR,50,A,2017-06-15,Haina,5,NA,986112100163361,NA,2017-06-15 02:45:13,10.640690959975,124.7808607458
3326,9010,APCL,APCL17_634,N,986112100171900,O,M,8.7,11:02:00,463,1253,10:45:13,2929,1254,HECR,50,A,2017-06-15,Haina,5,NA,986112100171900,NA,2017-06-15 02:45:13,10.640690959975,124.7808607458
3341,9011,APCL,APCL17_635,N,986112100163993,YP,F,8.7,11:13:00,463,2344,11:08:27,2930,NA,HECR,50,A,2017-06-15,Haina,5,NA,986112100163993,NA,2017-06-15 03:08:27,10.640608670675,124.78107494535
3355,9012,APCL,APCL17_636,N,986112100164084,O,M,8.9,12:50:00,465,2345,12:42:54,2931,NA,HECR,35,A,2017-06-15,Haina,5,NA,986112100164084,L4544,2017-06-15 04:42:54,10.640682326625,124.7811023332
3365,9013,APCL,APCL17_637,N,986112100172095,O,M,7.7,12:55:00,465,2346,12:47:44,2932,NA,HECR,30,A,2017-06-15,Haina,5,NA,986112100172095,NA,2017-06-15 04:47:44,10.640709588775,124.7811536514
3380,9017,APCL,APCL17_638,N,986112100165002,O,M,9.6,13:02:00,465,447,12:57:27,2933,441,HECR,45,A,2017-06-15,Haina,5,NA,986112100165002,NA,2017-06-15 04:57:27,10.64066183285,124.781395699825
3386,9017,APCL,APCL17_639,N,986112100164101,YP,F,10.2,13:07:00,465,447,12:57:27,2933,441,HECR,45,A,2017-06-15,Haina,5,NA,986112100164101,L4545,2017-06-15 04:57:27,10.64066183285,124.781395699825
3396,9017,APCL,APCL17_641,N,986112100173441,YR,J,7,13:14:00,465,447,12:57:27,2933,441,HECR,45,A,2017-06-15,Haina,5,NA,986112100173441,NA,2017-06-15 04:57:27,10.64066183285,124.781395699825
3410,9023,APCL,APCL17_642,N,986112100166309,YP,F,9.4,13:34:00,465,2348,13:28:50,2934,NA,HECR,55,A,2017-06-15,Haina,5,NA,986112100166309,NA,2017-06-15 05:28:50,10.641296405825,124.781415900225
3412,9023,APCL,APCL17_643,N,986112100164572,O,M,9.1,13:38:00,465,2348,13:28:50,2934,NA,HECR,55,A,2017-06-15,Haina,5,NA,986112100164572,NA,2017-06-15 05:28:50,10.641296405825,124.781415900225
3429,9047,APCL,APCL17_644,N,986112100163700,YP,F,8.5,14:01:00,464,221,14:01:00,2435,NA,ENQD,NA,C,2017-06-15,Haina,4,NA,986112100163700,NA,2017-06-15 06:01:00,10.640425735625,124.780803476425
7022,6918,APCL,NA,Y,985153000376136,YP,F,10.7,NA,290,1631,11:45:00,2204,NA,HECR,25,C,2016-05-14,Palanas,3,NA,302,NA,2016-05-14 03:45:00,10.874420015625,124.71066480035
12554,11461,APCL,NA,Y,982000411818537,YP,F,10.3,09:41:00,578,2187,09:43:00,2790,NA,MADO,35,R,2018-04-09,Sitio Baybayon,4,NA,1686,NA,2018-04-09 01:43:00,10.633403062825,124.77641942675
12114,11102,APCL,NA,Y,985153000402889,YP,F,9.8,12:42:00,491,1612,12:42:00,2187,NA,STME,30,C,2018-03-11,Sitio Baybayon,4,NA,1370,NA,2018-03-11 04:42:00,10.633731109575,124.77688168875
12069,11102,APCL,NA,Y,982000411818542,O,M,8.9,12:39:00,491,1612,12:42:00,2187,NA,STME,30,C,2018-03-11,Sitio Baybayon,4,NA,1691,NA,2018-03-11 04:42:00,10.633731109575,124.77688168875
11858,11462,APCL,NA,Y,982000411818484,O,M,10.3,11:53:00,483,1422,11:50:00,2011,NA,HECR,30,C,2018-03-07,Palanas,4,NA,982000411818484,NA,2018-03-07 03:50:00,10.8740587556,124.71076661955
11705,10667,APCL,NA,Y,982000411818497,YP,F,9.8,14:58:00,531,717,15:00:00,2659,1327,MADO,30,C,2018-03-22,San Agustin,4,NA,1975,NA,2018-03-22 07:00:00,10.76861799695,124.7839078191
11642,11462,APCL,NA,Y,986112100171820,O,M,7.8,11:57:00,483,1422,11:50:00,2011,NA,HECR,30,C,2018-03-07,Palanas,4,NA,986112100171820,NA,2018-03-07 03:50:00,10.8740587556,124.71076661955
11225,11185,APCL,NA,Y,982126052951087,NA,NA,7.7,09:57:00,559,2247,09:55:00,2840,NA,MADO,30,C,2018-03-30,Haina,4,NA,982126052951087,NA,2018-03-30 01:55:00,10.641393719725,124.778040528775
11081,11461,APCL,NA,Y,982126052697432,O,M,9.4,10:24:00,578,2187,09:43:00,2790,NA,MADO,35,R,2018-04-09,Sitio Baybayon,4,NA,2644,NA,2018-04-09 01:43:00,10.633403062825,124.77641942675
12388,10667,APCL,NA,Y,982000411818487,O,M,9.5,14:57:00,531,717,15:00:00,2659,1327,MADO,30,C,2018-03-22,San Agustin,4,NA,1976,NA,2018-03-22 07:00:00,10.76861799695,124.7839078191
11443,11488,APCL,NA,Y,985153000375761,YP,F,9.9,13:50:00,473,782,13:43:00,2309,776,HECR,35,C,2018-03-03,Visca,4,NA,2411,NA,2018-03-03 05:43:00,10.743805279475,124.78658305015
12602,11488,APCL,NA,Y,985153000404043,O,M,9.8,13:54:00,473,782,13:43:00,2309,776,HECR,35,C,2018-03-03,Visca,4,NA,1023,NA,2018-03-03 05:43:00,10.743805279475,124.78658305015
8193,7938,APCL,APCL16_701,N,985153000405590,YR,J,6,NA,333,1922,10:28:00,2533,NA,ENQD,20,C,2016-06-07,Sitio Baybayon,4,NA,985153000405590,L4522,2016-06-07 02:28:00,10.632751914675,124.776686851425
3135,8976,APCL,NA,Y,982000411818478,O,M,7,08:45:00,459,2050,08:41:48,2645,NA,HECR,30,R,2017-06-12,Poroc San Flower,5,NA,1967,NA,2017-06-12 00:41:48,10.7641965221,124.785259484775
7131,6982,APCL,APCL16_105,N,985153000407066,YP,J,5.4,NA,293,953,12:59:00,2223,940,HEAR,20,C,2016-05-15,Palanas,3,NA,985153000407066,L3181,2016-05-15 04:59:00,10.873559718,124.71105883365
7131,6982,APCL,APCL16_105,N,985153000407066,YP,J,5.4,NA,293,953,12:59:00,2223,940,HEAR,20,C,2016-05-15,Palanas,3,NA,985153000407066,L2978,2016-05-15 04:59:00,10.873559718,124.71105883365
11793,11236,APCL,APCL18_100,N,982126052697419,YP,J,6.1,11:38:00,487,2318,11:39:00,2904,NA,MADO,15,C,2018-03-09,Wangag,4,NA,982126052697419,NA,2018-03-09 03:39:00,10.871452800925,124.713948515725
11664,10855,APCL,NA,Y,982126052697418,YR,M,8.3,15:00:00,574,2391,15:00:00,2975,NA,MADO,30,C,2018-04-05,Wangag,4,NA,982126052697418,NA,2018-04-05 07:00:00,10.8713387861,124.714037447725
101,8136,APCL,APCL17_028,N,982000411818438,YP,J,6.6,10:26:00,371,1997,10:06:26,2602,NA,HECR,NA,A,2017-05-14,Wangag,5,NA,982000411818438,L4253,2017-05-14 02:06:26,10.871896224575,124.713819120075
2325,8959,APCL,APCL17_610,N,986112100171820,YP,J,6.6,13:47:00,457,1647,13:35:02,2215,NA,HECR,NA,0,2017-06-11,Palanas,5,NA,986112100171820,NA,2017-06-11 05:35:02,10.87400328835,124.710727497025
8404,8099,APCL,NA,Y,985153000403433,O,M,6,NA,342,NA,09:38:00,NA,NA,HECR,15,R,2016-06-16,Poroc Rose,4,NA,2391,NA,2016-06-16 01:38:00,10.75327211525,124.78440995795
7648,7353,APCL,APCL16_316,N,985153000404621,O,M,5.5,NA,317,NA,14:50:00,NA,NA,HECR,15,C,2016-05-28,Poroc Rose,3,NA,985153000404621,L4224,2016-05-28 06:50:00,10.7558472175333,124.785434156633
6804,6793,APCL,APCL16_001,N,985153000403137,O,M,6.8,NA,286,NA,10:28:00,NA,NA,????,NA,C,2016-05-12,Sitio Baybayon,3,NA,985153000403137,L3011,2016-05-12 02:28:00,10.633274945425,124.776864170575
7654,7357,APCL,APCL16_323,N,985153000399808,YP,F,7.9,NA,318,NA,11:21:00,NA,NA,HECR,30,C,2016-05-29,N. Magbangon,3,NA,985153000399808,L4399,2016-05-29 03:21:00,10.8618105948,124.720997067625
6283,6606,APCL,APCL15_371766,N,985153000371766,YR,F,9.6,NA,266,712,11:56:00,702,NA,HECR,35,C,2015-06-07,Elementary School,3,NA,985153000371766,L2695,2015-06-07 03:56:00,10.7984168082333,124.7686662432
6283,6606,APCL,APCL15_371766,N,985153000371766,YR,F,9.6,NA,266,712,11:56:00,702,NA,HECR,35,C,2015-06-07,Elementary School,3,NA,985153000371766,L3008,2015-06-07 03:56:00,10.7984168082333,124.7686662432
182,8163,APCL,APCL17_064,N,982000411818448,YP,J,7.3,13:43:00,375,1423,13:10:55,2012,NA,HECR,NA,A,2017-05-15,Palanas,5,NA,982000411818448,L4256,2017-05-15 05:10:55,10.87399976795,124.710748284125
2985,2514,APCL,APCL14_474,NA,NA,YP,J,7,NA,95,701,13:02:00,691,NA,ENQD,200,C,2014-06-26,Cabatoan,1,NA,NA,L2541,2014-06-26 05:02:00,10.8556535,124.7261595
2977,2511,APCL,APCL14_467,NA,NA,YP,J,6.1,NA,95,198,12:43:00,198,NA,HECR,40,C,2014-06-26,Cabatoan,1,NA,NA,L2561,2014-06-26 04:43:00,10.8560355,124.7263825
1271,1243,APCL,APCL13_367,NA,NA,YP,J,6.8,NA,44,214,14:58:30,214,NA,ENQD,30,C,2013-05-29,S. Magbangon,1,NA,NA,L0381,2013-05-29 06:58:30,10.8562355,124.7258905
1271,1243,APCL,APCL13_367,NA,NA,YP,J,6.8,NA,44,214,14:58:30,214,NA,ENQD,30,C,2013-05-29,S. Magbangon,1,NA,NA,L1666,2013-05-29 06:58:30,10.8562355,124.7258905
738,724,APCL,APCL13_072,NA,NA,YP,J,7.8,NA,27,42,09:40:00,42,NA,HECR,30,C,2013-05-24,San Agustin,1,NA,NA,L1613,2013-05-24 01:40:00,10.7688715,124.783722
738,724,APCL,APCL13_072,NA,NA,YP,J,7.8,NA,27,42,09:40:00,42,NA,HECR,30,C,2013-05-24,San Agustin,1,NA,NA,L0113,2013-05-24 01:40:00,10.7688715,124.783722
738,724,APCL,APCL13_072,NA,NA,YP,J,7.8,NA,27,42,09:40:00,42,NA,HECR,30,C,2013-05-24,San Agustin,1,NA,NA,L1053,2013-05-24 01:40:00,10.7688715,124.783722
1192,1196,APCL,APCL13_328,NA,NA,YP,J,6.1,NA,42,192,09:25:15,192,NA,HECR,40,C,2013-05-29,Cabatoan,1,NA,NA,L0835,2013-05-29 01:25:15,10.85505625,124.7273835
1192,1196,APCL,APCL13_328,NA,NA,YP,J,6.1,NA,42,192,09:25:15,192,NA,HECR,40,C,2013-05-29,Cabatoan,1,NA,NA,L1691,2013-05-29 01:25:15,10.85505625,124.7273835
1400,1362,APCL,APCL13_438,NA,NA,YP,J,6.2,NA,48,253,08:55:20,253,NA,HECR,25,C,2013-05-31,Palanas,1,NA,NA,NA,2013-05-31 00:55:20,10.873965,124.71045825
1480,1412,APCL,APCL13_487,NA,NA,YP,J,6.7,NA,50,276,13:22:00,276,NA,HECR,50,C,2013-05-31,Palanas,1,NA,NA,L0472,2013-05-31 05:22:00,10.87311425,124.71195725
12002,10538,APCL,APCL18_655,NA,NA,YP,J,5.4,09:09:00,571,2639,09:14:00,3222,NA,HEAR,20,C,2018-04-04,Tamakin Dacot,4,NA,NA,L4136,2018-04-04 01:14:00,10.65245563165,124.782523107725
11178,10563,APCL,APCL18_626,NA,NA,YP,J,5.2,09:27:00,567,1115,09:36:00,2719,NA,HECR,25,C,2018-04-01,Wangag,4,NA,NA,NA,2018-04-01 01:36:00,10.869592835675,124.716141410175
11138,10554,APCL,APCL18_664,NA,NA,YP,J,5.8,12:34:00,572,2288,12:40:00,2878,NA,MADO,25,C,2018-04-04,Haina,4,NA,NA,L4143,2018-04-04 04:40:00,10.6410800689,124.77855779695
11797,11248,APCL,APCL18_095,N,NA,YP,J,7.2,10:54:00,487,2391,10:48:00,2975,NA,MADO,30,C,2018-03-09,Wangag,4,NA,NA,NA,2018-03-09 02:48:00,10.871412463,124.714043650275
12545,11451,APCL,APCL18_018,NA,NA,YP,J,5.7,13:54:00,477,484,13:47:00,2216,476,HECR,30,C,2018-03-04,Palanas,4,NA,NA,L4279,2018-03-04 05:47:00,10.87371731875,124.711092507925
12600,11486,APCL,APCL18_002,N,NA,YP,J,5.9,14:26:00,473,1769,14:23:00,2310,NA,HECR,30,C,2018-03-03,Visca,4,NA,NA,L4277,2018-03-03 06:23:00,10.743589131175,124.786507592075
113,8140,APCL,APCL17_034,N,NA,YP,J,5.5,11:09:00,371,1462,10:50:36,2047,NA,HECR,NA,A,2017-05-14,Wangag,5,NA,NA,L4524,2017-05-14 02:50:36,10.87168164785,124.7140180855
452,8293,APCL,APCL17_138,N,NA,YP,J,5.1,10:35:00,389,503,10:31:20,2637,495,HECR,25,A,2017-05-20,Palanas,5,NA,NA,L4763,2017-05-20 02:31:20,10.873861885625,124.710629764025
494,8372,APCL,APCL17_160,N,NA,YP,J,5.4,10:40:00,393,1776,10:08:00,2317,NA,HECR,25,A,2017-05-21,Poroc San Flower,5,NA,NA,L4374,2017-05-21 02:08:00,10.7644747384,124.7853641538
8229,7962,APCL,APCL16_724,N,985153000363563,YP,J,5.8,NA,334,747,13:40:00,2544,738,HECR,20,C,2016-06-07,Sitio Baybayon,4,NA,985153000363563,L5402,2016-06-07 05:40:00,10.632903710925,124.777059720375
7913,7693,APCL,APCL16_500,N,985153000368900,YP,J,5.1,NA,326,1832,10:25:00,2451,NA,ENQD,15,C,2016-06-03,S. Magbangon,3,NA,985153000368900,L4508,2016-06-03 02:25:00,10.8577792905333,124.724512277167
7121,6979,APCL,APCL16_103,N,985153000404497,YP,J,7.5,NA,293,973,12:51:00,2220,957,HECR,30,C,2016-05-15,Palanas,3,NA,985153000404497,L3179,2016-05-15 04:51:00,10.87353821845,124.711090035275
7121,6979,APCL,APCL16_103,N,985153000404497,YP,J,7.5,NA,293,973,12:51:00,2220,957,HECR,30,C,2016-05-15,Palanas,3,NA,985153000404497,L2976,2016-05-15 04:51:00,10.87353821845,124.711090035275
6146,6539,APCL,APCL15_362409,N,985153000362409,YP,J,6.8,NA,261,1519,11:07:00,2104,NA,HECR,15,C,2015-06-04,N. Magbangon,3,NA,985153000362409,L3029,2015-06-04 03:07:00,10.861362121075,124.72149371635
6137,6532,APCL,APCL15_353914,N,985153000353914,YP,J,7.5,NA,261,1514,10:41:00,2099,NA,HECR,10,C,2015-06-04,N. Magbangon,3,NA,985153000353914,L3001,2015-06-04 02:41:00,10.861504592475,124.721442733425
8205,7942,APCL,APCL16_709,N,985153000363130,YP,J,6,NA,333,1574,11:08:00,2157,NA,HECR,30,C,2016-06-07,Sitio Baybayon,4,NA,985153000363130,L4246,2016-06-07 03:08:00,10.6327143218,124.776922026675
6123,6520,APCL,APCL15_403716,N,985153000403716,YP,J,7.3,NA,260,1289,15:25:00,1289,NA,HECR,30,C,2015-06-02,N. Magbangon,3,NA,985153000403716,NA,2015-06-02 07:25:00,10.861282493,124.721463520525
7939,7716,APCL,APCL16_512,N,985153000369796,YP,J,6.8,NA,327,1841,13:22:00,2462,NA,HECR,35,C,2016-06-03,Wangag,3,NA,985153000369796,L5220,2016-06-03 05:22:00,10.870857120025,124.71445746485
7868,7677,APCL,APCL16_463,N,985153000372825,YP,J,7.9,NA,325,1821,13:06:00,2442,NA,HECR,30,C,2016-06-02,S. Magbangon,3,NA,985153000372825,L5186,2016-06-02 05:06:00,10.85726839955,124.7248192993
7595,7319,APCL,APCL16_288,N,985153000403443,YP,J,6.8,NA,313,711,13:35:00,2306,701,HECR,30,C,2016-05-26,Elementary School,3,NA,985153000403443,L4221,2016-05-26 05:35:00,10.798550234175,124.7686683666
6104,6507,APCL,APCL15_407589,N,985153000407589,YP,J,7.8,NA,260,1500,14:19:00,2085,NA,HECR,30,C,2015-06-02,N. Magbangon,3,NA,985153000407589,NA,2015-06-02 06:19:00,10.8618217218,124.7211692948
7742,7438,APCL,APCL16_384,N,985153000368313,YP,J,7.8,NA,322,1797,09:25:00,2418,NA,HECR,30,C,2016-05-31,N. Magbangon,3,NA,985153000368313,L4676,2016-05-31 01:25:00,10.861656262975,124.721263444525
12457,11402,APCL,APCL18_146,N,982126052951012,YP,J,6.3,14:12:00,490,2423,14:20:00,3006,NA,MADO,30,C,2018-03-10,Wangag,4,NA,982126052951012,L4587,2018-03-10 06:20:00,10.869822185475,124.7159955022
12105,11271,APCL,APCL18_087,N,982126052951086,YP,J,7.3,16:05:00,486,901,16:07:00,2969,897,MADO,30,C,2018-03-08,Wangag,4,NA,982126052951086,L4289,2018-03-08 08:07:00,10.87164105845,124.71405257705
11945,11023,APCL,APCL18_228,N,986112100172021,YP,J,6.1,15:19:00,494,2459,15:19:00,3043,NA,MADO,30,C,2018-03-12,Sitio Baybayon,4,NA,986112100172021,L4575,2018-03-12 07:19:00,10.63483877805,124.77643969005
11228,10520,APCL,APCL18_676,N,982126052697426,YP,J,6.6,10:06:00,573,2402,09:51:00,2986,NA,MADO,25,C,2018-04-05,Wangag,4,NA,982126052697426,L4151,2018-04-05 01:51:00,10.871885181425,124.7138097533
11127,10525,APCL,APCL18_669,N,982126052697383,YP,J,6.7,13:43:00,572,2644,13:49:00,3227,NA,MADO,30,C,2018-04-04,Haina,4,NA,982126052697383,L4146,2018-04-04 05:49:00,10.640927623025,124.778924149
12087,11126,APCL,APCL18_170,N,982126052697385,YP,J,7.3,11:43:00,491,800,11:40:00,2177,NA,HECR,35,C,2018-03-11,Sitio Baybayon,4,NA,982126052697385,L3844,2018-03-11 03:40:00,10.633571350475,124.776802563575
12300,11343,APCL,APCL18_051,N,986112100163867,YP,J,7,14:49:00,484,1026,14:49:00,2640,NA,HECR,30,C,2018-03-07,Palanas,4,NA,986112100163867,L4564,2018-03-07 06:49:00,10.8741416526,124.710743129225
12502,11350,APCL,APCL18_047,N,986112100171939,YP,J,7.5,14:25:00,484,2011,14:25:00,2614,NA,MADO,20,C,2018-03-07,Palanas,4,NA,986112100171939,L4733,2018-03-07 06:25:00,10.87402889505,124.710724605225
1496,8859,APCL,APCL17_553,N,986112100165514,YP,J,7,10:25:00,451,1847,10:00:53,2468,NA,HECR,30,A,2017-06-10,Wangag,5,NA,986112100165514,L5613,2017-06-10 02:00:53,10.870380084975,124.715009413225
2322,8956,APCL,APCL17_609,N,986112100173549,YP,J,7.7,13:38:00,457,1617,13:27:04,2192,NA,HECR,NA,0,2017-06-11,Palanas,5,NA,986112100173549,NA,2017-06-11 05:27:04,10.8740533283,124.7106694104
8189,7937,APCL,APCL16_700,N,985153000354371,YP,J,5.8,NA,333,1921,10:15:00,2532,NA,HECR,25,C,2016-06-07,Sitio Baybayon,4,NA,985153000354371,L4244,2016-06-07 02:15:00,10.632770250075,124.776581050825
11415,10521,APCL,NA,Y,982126052697394,YR,J,7.7,09:44:00,573,2399,09:47:00,2983,NA,HEMG,20,C,2018-04-05,Wangag,4,NA,982126052697394,NA,2018-04-05 01:47:00,10.87200462355,124.71389399145
694,694,APCL,APCL13_043,NA,NA,YP,F,7.6,NA,26,25,13:20:30,25,NA,HECR,20,C,2013-05-23,Poroc Rose,1,NA,NA,L0831,2013-05-23 05:20:30,10.7565965,124.78595125
694,694,APCL,APCL13_043,NA,NA,YP,F,7.6,NA,26,25,13:20:30,25,NA,HECR,20,C,2013-05-23,Poroc Rose,1,NA,NA,L1687,2013-05-23 05:20:30,10.7565965,124.78595125
1599,1477,APCL,APCL13_567,NA,NA,YP,F,7.1,NA,56,312,12:59:00,312,NA,HECR,25,C,2013-06-03,Sitio Baybayon,1,NA,NA,NA,2013-06-03 04:59:00,10.633634,124.776801
708,706,APCL,APCL13_055,NA,NA,YP,F,6.5,NA,26,33,14:13:15,33,NA,HECR,20,C,2013-05-23,Poroc Rose,1,NA,NA,L1603,2013-05-23 06:13:15,10.7551455,124.785205
708,706,APCL,APCL13_055,NA,NA,YP,F,6.5,NA,26,33,14:13:15,33,NA,HECR,20,C,2013-05-23,Poroc Rose,1,NA,NA,L0095,2013-05-23 06:13:15,10.7551455,124.785205
708,706,APCL,APCL13_055,NA,NA,YP,F,6.5,NA,26,33,14:13:15,33,NA,HECR,20,C,2013-05-23,Poroc Rose,1,NA,NA,L1038,2013-05-23 06:13:15,10.7551455,124.785205
1578,1466,APCL,APCL13_551,NA,NA,YP,F,6.3,NA,55,305,16:12:30,305,NA,HECR,30,C,2013-06-02,Hicgop South,1,NA,NA,NA,2013-06-02 08:12:30,10.8110955,124.7645415
1488,1417,APCL,APCL13_491,NA,NA,YP,F,7.7,NA,50,278,13:43:00,278,NA,HECR,40,C,2013-05-31,Palanas,1,NA,NA,L0473,2013-05-31 05:43:00,10.8731095,124.71217725
1378,1346,APCL,APCL13_428,NA,NA,YP,F,7.6,NA,46,251,11:53:30,251,NA,HECR,45,C,2013-05-30,Wangag,1,NA,NA,NA,2013-05-30 03:53:30,10.869837,124.7158345
793,753,APCL,APCL13_100,NA,NA,YP,F,6.8,NA,30,56,09:09:30,56,NA,HECR,30,C,2013-05-25,Sitio Tugas,1,NA,NA,L1618,2013-05-25 01:09:30,10.8108175,124.764718
793,753,APCL,APCL13_100,NA,NA,YP,F,6.8,NA,30,56,09:09:30,56,NA,HECR,30,C,2013-05-25,Sitio Tugas,1,NA,NA,L0138,2013-05-25 01:09:30,10.8108175,124.764718
793,753,APCL,APCL13_100,NA,NA,YP,F,6.8,NA,30,56,09:09:30,56,NA,HECR,30,C,2013-05-25,Sitio Tugas,1,NA,NA,L1070,2013-05-25 01:09:30,10.8108175,124.764718
1313,1268,APCL,APCL13_395,NA,NA,YP,F,6.4,NA,45,228,09:07:00,228,NA,HECR,15,C,2013-05-30,Wangag,1,NA,NA,L1670,2013-05-30 01:07:00,10.86912575,124.7163915
1313,1268,APCL,APCL13_395,NA,NA,YP,F,6.4,NA,45,228,09:07:00,228,NA,HECR,15,C,2013-05-30,Wangag,1,NA,NA,L0648,2013-05-30 01:07:00,10.86912575,124.7163915
1241,1225,APCL,APCL13_352,NA,NA,YP,F,6.7,NA,43,206,11:58:38,206,NA,HEAR,15,C,2013-05-29,S. Magbangon,1,NA,NA,L0837,2013-05-29 03:58:38,10.8583815,124.724401
1241,1225,APCL,APCL13_352,NA,NA,YP,F,6.7,NA,43,206,11:58:38,206,NA,HEAR,15,C,2013-05-29,S. Magbangon,1,NA,NA,L1660,2013-05-29 03:58:38,10.8583815,124.724401
1183,1191,APCL,APCL13_324,NA,NA,YP,F,5.7,NA,42,190,09:09:10,190,NA,HECR,20,C,2013-05-29,Cabatoan,1,NA,NA,L0351,2013-05-29 01:09:10,10.8549855,124.727635
1183,1191,APCL,APCL13_324,NA,NA,YP,F,5.7,NA,42,190,09:09:10,190,NA,HECR,20,C,2013-05-29,Cabatoan,1,NA,NA,L1664,2013-05-29 01:09:10,10.8549855,124.727635
